"","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","e","alpha","management","MC","implementYear","Year","Catch","Price"
"6624","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2023,23052.247941442,20002.4061726295
"6625","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2024,321918.601957455,2020.23343360723
"6626","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2024,184221.708031432,3282.37914048455
"6627","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2024,29839.7642752152,15981.573668158
"6628","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2025,313071.635880091,2069.78548550335
"6629","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2025,188849.586724158,3212.32128360716
"6630","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2025,37189.6994998182,13196.7012002707
"6631","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2026,304752.00661988,2118.83320709497
"6632","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2026,193427.581074017,3146.10666685438
"6633","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2026,45765.317833457,11018.0704658936
"6634","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2027,296919.480373214,2167.35330128654
"6635","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2027,197951.516760664,3083.49062033254
"6636","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2027,56245.5032803978,9209.47405545331
"6637","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2028,289537.569238599,2215.32442493943
"6638","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2028,202417.516996353,3024.246514156
"6639","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2028,67220.7489927311,7887.09310988451
"6640","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2029,282573.123261794,2262.7271150015
"6641","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2029,206822.003141438,2968.16425420305
"6642","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2029,79134.9135783804,6843.77015444285
"6643","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2030,275995.972974807,2309.54371421145
"6644","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2030,211161.693512842,2915.04891591393
"6645","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2030,93023.8151599809,5946.06039010995
"6646","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2031,269778.615464742,2355.75829675001
"6647","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2031,215433.600536574,2864.71950246793
"6648","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2031,107069.414650337,5261.67299410354
"6649","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2032,263895.938063288,2401.35659416843
"6650","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2032,219635.026398346,2817.00781511645
"6651","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2032,121136.368320026,4726.14701363083
"6652","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2033,258324.97462894,2446.32592188527
"6653","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2033,223763.557347019,2771.75742472786
"6654","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2033,136732.702092182,4253.73047430219
"6655","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2034,253044.690132605,2490.65510650749
"6656","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2034,227817.056804387,2728.8227347387
"6657","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2034,152387.50909852,3871.09179266616
"6658","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2035,248035.789877816,2534.33441419844
"6659","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2035,231793.657431769,2688.06812671855
"6660","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2035,167546.469823837,3564.6724812438
"6661","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2036,243280.55020985,2577.35548028563
"6662","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2036,235691.752299465,2649.36718065854
"6663","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2036,182106.857520465,3315.50114841806
"6664","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2037,238762.668009963,2619.71124027354
"6665","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2037,239509.985299377,2612.6019628983
"6666","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2037,196658.985437007,3101.10577003292
"6667","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2038,234467.12664536,2661.39586240169
"6668","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2038,243247.240934424,2577.66237532354
"6669","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2038,211029.496670072,2916.63676121207
"6670","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2039,230380.076363541,2702.40468186524
"6671","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2039,246902.633610852,2544.44556010793
"6672","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2039,224445.624142435,2764.43155305971
"6673","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2040,226488.72739038,2742.734136795
"6674","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2040,250475.496551469,2512.85535484491
"6675","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2040,236893.560827045,2637.67567942858
"6676","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2041,222781.254222398,2782.38170607452
"6677","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2041,253965.370439322,2482.80179342752
"6678","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2041,248379.02704637,2531.28873169076
"6679","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2042,219246.709801341,2821.34584905552
"6680","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2042,257371.991892626,2454.20064849199
"6681","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2042,258923.494386555,2441.40791612873
"6682","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2043,215874.948428666,2859.62594721731
"6683","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2043,260695.28186288,2426.9730116513
"6684","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2043,268560.634040475,2365.04588485751
"6685","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2044,212656.556423131,2897.22224780227
"6686","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2044,263935.334039361,2401.04490811207
"6687","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2044,278975.618070681,2288.07874502999
"6688","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2045,209582.789650116,2934.13580944758
"6689","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2045,267092.40333448,2376.34694259802
"6690","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2045,289190.785915607,2217.63425110968
"6691","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2046,206645.517159454,2970.36844982198
"6692","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2046,270166.894516098,2352.81397379841
"6693","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2046,298107.96162712,2159.8377004451
"6694","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2047,203837.17026213,3005.9226952671
"6695","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2047,273159.351044765,2330.384814826
"6696","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2047,305862.484094609,2112.1422933068
"6697","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2048,201150.696457242,3040.80173243433
"6698","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2048,276070.444166103,2309.00195740693
"6699","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2048,312583.896940882,2072.59353109112
"6700","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2049,198579.517690929,3075.00936190056
"6701","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2049,278900.962301242,2288.61131774003
"6702","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2049,318393.481818382,2039.66917312477
"6703","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2050,196117.492490198,3108.54995373973
"6704","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2050,281651.800771291,2269.16200215562
"6705","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2050,323402.848453009,2012.16858719505
"6706","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2051,193758.8815678,3141.42840502145
"6707","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2051,284323.951885481,2250.60609087803
"6708","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2051,327713.31324921,1989.13451177739
"6709","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2052,191498.316540878,3173.65009920311
"6710","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2052,286918.495416623,2232.89843835234
"6711","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2052,331415.842587541,1969.79661640913
"6712","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2053,189330.771446716,3205.22086737757
"6713","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2053,289436.589482136,2215.99648873731
"6714","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2053,334591.381553276,1953.5300482107
"6715","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2054,187251.536774552,3236.14695133523
"6716","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2054,291879.46184392,2199.8601052937
"6717","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2054,337311.429536196,1939.8244877903
"6718","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"SQ",1,2017,2055,185256.195763635,3266.43496839632
"6719","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"FMSY",1,2017,2055,294248.401635879,2184.45141251233
"6720","Mackerels nei pacific_stock","Scombridae","Mackerels nei",37,"Miscellaneous pelagic fishes",-1.15,2036844432.25298,"econOpt",1,2017,2055,339638.759014613,1928.26070927498
