year,prefecture,fish,value_million_JPY
2004,高知,red_rock_fish,0
2004,佐賀,red_rock_fish,0
2004,三重,red_rock_fish,0
2004,山形,red_rock_fish,0
2004,山口,red_rock_fish,0
2004,鹿児島,red_rock_fish,0
2004,秋田,red_rock_fish,0.25
2004,新潟,red_rock_fish,0
2004,神奈川,red_rock_fish,7
2004,青森,red_rock_fish,94
2004,静岡,red_rock_fish,41
2004,石川,red_rock_fish,0
2004,千葉,red_rock_fish,85
2004,大阪,red_rock_fish,0
2004,大分,red_rock_fish,0
2004,長崎,red_rock_fish,0
2004,鳥取,red_rock_fish,0
2004,島根,red_rock_fish,0
2004,東京,red_rock_fish,11
2004,徳島,red_rock_fish,0
2004,富山,red_rock_fish,0
2004,福井,red_rock_fish,0
2004,福岡,red_rock_fish,0
2004,福島,red_rock_fish,3
2004,兵庫,red_rock_fish,0
2004,北海道,red_rock_fish,327
2004,和歌山,red_rock_fish,1
2005,愛知,red_rock_fish,0
2005,愛媛,red_rock_fish,0
2005,茨城,red_rock_fish,1
2005,岡山,red_rock_fish,0
2005,沖縄,red_rock_fish,0
2005,岩手,red_rock_fish,10
2005,宮崎,red_rock_fish,0
2005,宮城,red_rock_fish,105
2005,京都,red_rock_fish,0
2005,熊本,red_rock_fish,0
2005,広島,red_rock_fish,0
2005,香川,red_rock_fish,0
2005,高知,red_rock_fish,0
2005,佐賀,red_rock_fish,0
2005,三重,red_rock_fish,0
2005,山形,red_rock_fish,0
2005,山口,red_rock_fish,0
2005,鹿児島,red_rock_fish,0
2005,秋田,red_rock_fish,0.25
2005,新潟,red_rock_fish,0
2005,神奈川,red_rock_fish,5
2005,青森,red_rock_fish,72
2005,静岡,red_rock_fish,33
2005,石川,red_rock_fish,0
2005,千葉,red_rock_fish,46
2005,大阪,red_rock_fish,0
2005,大分,red_rock_fish,0
2005,長崎,red_rock_fish,0
2005,鳥取,red_rock_fish,0
2005,島根,red_rock_fish,0
2005,東京,red_rock_fish,10
2005,徳島,red_rock_fish,0
2005,富山,red_rock_fish,0
2005,福井,red_rock_fish,0
2005,福岡,red_rock_fish,0
2005,福島,red_rock_fish,1
2005,兵庫,red_rock_fish,0
2005,北海道,red_rock_fish,134
2005,和歌山,red_rock_fish,3
2006,北海道,red_rock_fish,172
2006,青森,red_rock_fish,129
2006,岩手,red_rock_fish,15
2006,宮城,red_rock_fish,150
2006,秋田,red_rock_fish,0.25
2006,山形,red_rock_fish,0
2006,福島,red_rock_fish,4
2006,茨城,red_rock_fish,0.25
2006,千葉,red_rock_fish,65
2006,東京,red_rock_fish,13
2006,神奈川,red_rock_fish,9
2006,新潟,red_rock_fish,0
2006,富山,red_rock_fish,0
2006,石川,red_rock_fish,0.25
2006,福井,red_rock_fish,0
2006,静岡,red_rock_fish,29
2006,愛知,red_rock_fish,0
2006,三重,red_rock_fish,0
2006,京都,red_rock_fish,0
2006,大阪,red_rock_fish,0
2006,兵庫,red_rock_fish,0
2006,和歌山,red_rock_fish,1
2006,鳥取,red_rock_fish,0
2006,島根,red_rock_fish,15
2006,岡山,red_rock_fish,0
2006,広島,red_rock_fish,0
2006,山口,red_rock_fish,0
2006,徳島,red_rock_fish,0
2006,香川,red_rock_fish,0
2006,愛媛,red_rock_fish,0
2006,高知,red_rock_fish,0
2006,福岡,red_rock_fish,0
2006,佐賀,red_rock_fish,0
2006,長崎,red_rock_fish,0
2006,熊本,red_rock_fish,0
2006,大分,red_rock_fish,0
2006,宮崎,red_rock_fish,0
2006,鹿児島,red_rock_fish,0
2006,沖縄,red_rock_fish,0
2003,北海道,red_snow_crab,688
2003,青森,red_snow_crab,78
2003,岩手,red_snow_crab,2
2003,宮城,red_snow_crab,3
2003,秋田,red_snow_crab,192
2003,山形,red_snow_crab,77
2003,福島,red_snow_crab,31
2003,茨城,red_snow_crab,0.25
2003,千葉,red_snow_crab,0
2003,東京,red_snow_crab,0
2003,神奈川,red_snow_crab,0
2003,新潟,red_snow_crab,344
2003,富山,red_snow_crab,392
2003,石川,red_snow_crab,161
2003,福井,red_snow_crab,41
2003,静岡,red_snow_crab,0
2003,愛知,red_snow_crab,0
2003,三重,red_snow_crab,0
2003,京都,red_snow_crab,0
2003,大阪,red_snow_crab,0
2003,兵庫,red_snow_crab,809
2003,和歌山,red_snow_crab,0
2003,鳥取,red_snow_crab,1121
2003,島根,red_snow_crab,765
2003,岡山,red_snow_crab,0
2003,広島,red_snow_crab,0
2003,山口,red_snow_crab,0
2003,徳島,red_snow_crab,0
2003,香川,red_snow_crab,0
2003,愛媛,red_snow_crab,0
2003,高知,red_snow_crab,0
2003,福岡,red_snow_crab,0
2003,佐賀,red_snow_crab,0
2003,長崎,red_snow_crab,0
2003,熊本,red_snow_crab,0
2003,大分,red_snow_crab,0
2003,宮崎,red_snow_crab,0
2003,鹿児島,red_snow_crab,0
2003,沖縄,red_snow_crab,0
2004,愛知,red_snow_crab,0
2004,愛媛,red_snow_crab,0
2004,茨城,red_snow_crab,3
2004,岡山,red_snow_crab,0
2004,沖縄,red_snow_crab,0
2004,岩手,red_snow_crab,0.25
2004,宮崎,red_snow_crab,0
2004,宮城,red_snow_crab,3
2004,京都,red_snow_crab,0
2004,熊本,red_snow_crab,0
2004,広島,red_snow_crab,0
2004,香川,red_snow_crab,0
2004,高知,red_snow_crab,0
2004,佐賀,red_snow_crab,0
2004,三重,red_snow_crab,0
2004,山形,red_snow_crab,62
2004,山口,red_snow_crab,0
2004,鹿児島,red_snow_crab,0
2004,秋田,red_snow_crab,154
2004,新潟,red_snow_crab,298
2004,神奈川,red_snow_crab,0
2004,青森,red_snow_crab,71
2004,静岡,red_snow_crab,0
2004,石川,red_snow_crab,193
2004,千葉,red_snow_crab,0
2004,大阪,red_snow_crab,0
2004,大分,red_snow_crab,0
2004,長崎,red_snow_crab,0
2004,鳥取,red_snow_crab,1012
2004,島根,red_snow_crab,827
2004,東京,red_snow_crab,0
2004,徳島,red_snow_crab,0
2004,富山,red_snow_crab,436
2004,福井,red_snow_crab,34
2004,福岡,red_snow_crab,0
2004,福島,red_snow_crab,44
2004,兵庫,red_snow_crab,718
2004,北海道,red_snow_crab,562
2004,和歌山,red_snow_crab,0
2005,愛知,red_snow_crab,0
2005,愛媛,red_snow_crab,0
2005,茨城,red_snow_crab,1
2005,岡山,red_snow_crab,0
2005,沖縄,red_snow_crab,0
2005,岩手,red_snow_crab,0.25
2005,宮崎,red_snow_crab,0
2005,宮城,red_snow_crab,1
2005,京都,red_snow_crab,0
2005,熊本,red_snow_crab,0
2005,広島,red_snow_crab,0
2005,香川,red_snow_crab,0
2005,高知,red_snow_crab,0
2005,佐賀,red_snow_crab,0
2005,三重,red_snow_crab,0
2005,山形,red_snow_crab,62
2005,山口,red_snow_crab,0
2005,鹿児島,red_snow_crab,0
2005,秋田,red_snow_crab,117
2005,新潟,red_snow_crab,502
2005,神奈川,red_snow_crab,0
2005,青森,red_snow_crab,64
2005,静岡,red_snow_crab,0
2005,石川,red_snow_crab,227
2005,千葉,red_snow_crab,0
2005,大阪,red_snow_crab,0
2005,大分,red_snow_crab,0
2005,長崎,red_snow_crab,0
2005,鳥取,red_snow_crab,1311
2005,島根,red_snow_crab,957
2005,東京,red_snow_crab,0
2005,徳島,red_snow_crab,0
2005,富山,red_snow_crab,385
2005,福井,red_snow_crab,30
2005,福岡,red_snow_crab,0
2005,福島,red_snow_crab,31
2005,兵庫,red_snow_crab,632
2005,北海道,red_snow_crab,682
2005,和歌山,red_snow_crab,0
2006,北海道,red_snow_crab,643
2006,青森,red_snow_crab,67
2006,岩手,red_snow_crab,0.25
2006,宮城,red_snow_crab,2
2006,秋田,red_snow_crab,136
2006,山形,red_snow_crab,73
2006,福島,red_snow_crab,37
2006,茨城,red_snow_crab,13
2006,千葉,red_snow_crab,0
2006,東京,red_snow_crab,0
2006,神奈川,red_snow_crab,0
2006,新潟,red_snow_crab,453
2006,富山,red_snow_crab,325
2006,石川,red_snow_crab,377
2006,福井,red_snow_crab,28
2006,静岡,red_snow_crab,0
2006,愛知,red_snow_crab,0
2006,三重,red_snow_crab,0
2006,京都,red_snow_crab,0
2006,大阪,red_snow_crab,0
2006,兵庫,red_snow_crab,651
2006,和歌山,red_snow_crab,0
2006,鳥取,red_snow_crab,1394
2006,島根,red_snow_crab,829
2006,岡山,red_snow_crab,0
2006,広島,red_snow_crab,0
2006,山口,red_snow_crab,0
2006,徳島,red_snow_crab,0
2006,香川,red_snow_crab,0
2006,愛媛,red_snow_crab,0
2006,高知,red_snow_crab,0
2006,福岡,red_snow_crab,0
2006,佐賀,red_snow_crab,0
2006,長崎,red_snow_crab,0
2006,熊本,red_snow_crab,0
2006,大分,red_snow_crab,0
2006,宮崎,red_snow_crab,0
2006,鹿児島,red_snow_crab,0
2006,沖縄,red_snow_crab,0
2007,北海道,red_snow_crab,774
2007,青森,red_snow_crab,122
2007,岩手,red_snow_crab,2
2007,宮城,red_snow_crab,2
2007,秋田,red_snow_crab,133
2007,山形,red_snow_crab,64
2007,福島,red_snow_crab,41
2007,茨城,red_snow_crab,7
2007,千葉,red_snow_crab,0
2007,東京,red_snow_crab,0
2007,神奈川,red_snow_crab,0
2007,新潟,red_snow_crab,615
2007,富山,red_snow_crab,325
2007,石川,red_snow_crab,284
2007,福井,red_snow_crab,33
2007,静岡,red_snow_crab,0
2007,愛知,red_snow_crab,0
2007,三重,red_snow_crab,0
2007,京都,red_snow_crab,0
2007,大阪,red_snow_crab,0
2007,兵庫,red_snow_crab,735
2007,和歌山,red_snow_crab,0
2007,鳥取,red_snow_crab,1354
2007,島根,red_snow_crab,1049
2007,岡山,red_snow_crab,0
2007,広島,red_snow_crab,0
2007,山口,red_snow_crab,0
2007,徳島,red_snow_crab,0
2007,香川,red_snow_crab,0
2007,愛媛,red_snow_crab,0
2007,高知,red_snow_crab,0
2007,福岡,red_snow_crab,0
2007,佐賀,red_snow_crab,0
2007,長崎,red_snow_crab,0
2007,熊本,red_snow_crab,0
2007,大分,red_snow_crab,0
2007,宮崎,red_snow_crab,0
2007,鹿児島,red_snow_crab,0
2007,沖縄,red_snow_crab,0
2008,北海道,red_snow_crab,708
2008,青森,red_snow_crab,120
2008,岩手,red_snow_crab,1
2008,宮城,red_snow_crab,1
2008,秋田,red_snow_crab,134
2008,山形,red_snow_crab,53
2008,福島,red_snow_crab,28
2008,茨城,red_snow_crab,1
2008,千葉,red_snow_crab,0
2008,東京,red_snow_crab,0
2008,神奈川,red_snow_crab,0
2008,新潟,red_snow_crab,588
2008,富山,red_snow_crab,371
2008,石川,red_snow_crab,358
2008,福井,red_snow_crab,44
2008,静岡,red_snow_crab,0
2008,愛知,red_snow_crab,0
2008,三重,red_snow_crab,0
2008,京都,red_snow_crab,0
2008,大阪,red_snow_crab,0
2008,兵庫,red_snow_crab,847
2008,和歌山,red_snow_crab,0
2008,鳥取,red_snow_crab,916
2008,島根,red_snow_crab,1331
2008,岡山,red_snow_crab,0
2008,広島,red_snow_crab,0
2008,山口,red_snow_crab,0
2008,徳島,red_snow_crab,0
2008,香川,red_snow_crab,0
2008,愛媛,red_snow_crab,0
2008,高知,red_snow_crab,0
2008,福岡,red_snow_crab,0
2008,佐賀,red_snow_crab,0
2008,長崎,red_snow_crab,0
2008,熊本,red_snow_crab,0
2008,大分,red_snow_crab,0
2008,宮崎,red_snow_crab,0
2008,鹿児島,red_snow_crab,0
2008,沖縄,red_snow_crab,0
2009,北海道,red_snow_crab,649
2009,青森,red_snow_crab,90
2009,岩手,red_snow_crab,1
2009,宮城,red_snow_crab,0.25
2009,秋田,red_snow_crab,145
2009,山形,red_snow_crab,49
2009,福島,red_snow_crab,36
2009,茨城,red_snow_crab,5
2009,千葉,red_snow_crab,0
2009,東京,red_snow_crab,0
2009,神奈川,red_snow_crab,0
2009,新潟,red_snow_crab,556
2009,富山,red_snow_crab,309
2009,石川,red_snow_crab,278
2009,福井,red_snow_crab,56
2009,静岡,red_snow_crab,0
2009,愛知,red_snow_crab,0
2009,三重,red_snow_crab,0
2009,京都,red_snow_crab,0
2009,大阪,red_snow_crab,0
2009,兵庫,red_snow_crab,847
2009,和歌山,red_snow_crab,0
2009,鳥取,red_snow_crab,546
2009,島根,red_snow_crab,1517
2009,岡山,red_snow_crab,0
2009,広島,red_snow_crab,0
2009,山口,red_snow_crab,0
2009,徳島,red_snow_crab,0
2009,香川,red_snow_crab,0
2009,愛媛,red_snow_crab,0
2009,高知,red_snow_crab,0
2009,福岡,red_snow_crab,0
2009,佐賀,red_snow_crab,0
2009,長崎,red_snow_crab,0
2009,熊本,red_snow_crab,0
2009,大分,red_snow_crab,0
2009,宮崎,red_snow_crab,0
2009,鹿児島,red_snow_crab,0
2009,沖縄,red_snow_crab,0
2010,北海道,red_snow_crab,668
2010,青森,red_snow_crab,72
2010,岩手,red_snow_crab,0
2010,宮城,red_snow_crab,0.25
2010,秋田,red_snow_crab,123
2010,山形,red_snow_crab,66
2010,福島,red_snow_crab,25
2010,茨城,red_snow_crab,12
2010,千葉,red_snow_crab,0
2010,東京,red_snow_crab,0
2010,神奈川,red_snow_crab,0
2010,新潟,red_snow_crab,562
2010,富山,red_snow_crab,279
2010,石川,red_snow_crab,323
2010,福井,red_snow_crab,77
2010,静岡,red_snow_crab,0
2010,愛知,red_snow_crab,0
2010,三重,red_snow_crab,0
2010,京都,red_snow_crab,0
2010,大阪,red_snow_crab,0
2010,兵庫,red_snow_crab,842
2010,和歌山,red_snow_crab,0
2010,鳥取,red_snow_crab,588
2010,島根,red_snow_crab,1227
2010,岡山,red_snow_crab,0
2010,広島,red_snow_crab,0
2010,山口,red_snow_crab,0
2010,徳島,red_snow_crab,0
2010,香川,red_snow_crab,0
2010,愛媛,red_snow_crab,0
2010,高知,red_snow_crab,0
2010,福岡,red_snow_crab,0
2010,佐賀,red_snow_crab,0
2010,長崎,red_snow_crab,0
2010,熊本,red_snow_crab,0
2010,大分,red_snow_crab,0
2010,宮崎,red_snow_crab,0
2010,鹿児島,red_snow_crab,0
2010,沖縄,red_snow_crab,0
2011,北海道,red_snow_crab,598
2011,青森,red_snow_crab,82
2011,岩手,red_snow_crab,0
2011,宮城,red_snow_crab,0.25
2011,秋田,red_snow_crab,112
2011,山形,red_snow_crab,66
2011,福島,red_snow_crab,6
2011,茨城,red_snow_crab,6
2011,千葉,red_snow_crab,0
2011,東京,red_snow_crab,0
2011,神奈川,red_snow_crab,0
2011,新潟,red_snow_crab,606
2011,富山,red_snow_crab,316
2011,石川,red_snow_crab,275
2011,福井,red_snow_crab,63
2011,静岡,red_snow_crab,0
2011,愛知,red_snow_crab,0
2011,三重,red_snow_crab,0
2011,京都,red_snow_crab,0
2011,大阪,red_snow_crab,0
2011,兵庫,red_snow_crab,822
2011,和歌山,red_snow_crab,0
2011,鳥取,red_snow_crab,635
2011,島根,red_snow_crab,1212
2011,岡山,red_snow_crab,0
2011,広島,red_snow_crab,0
2011,山口,red_snow_crab,0
2011,徳島,red_snow_crab,0
2011,香川,red_snow_crab,0
2011,愛媛,red_snow_crab,0
2011,高知,red_snow_crab,0
2011,福岡,red_snow_crab,0
2011,佐賀,red_snow_crab,0
2011,長崎,red_snow_crab,0
2011,熊本,red_snow_crab,0
2011,大分,red_snow_crab,0
2011,宮崎,red_snow_crab,0
2011,鹿児島,red_snow_crab,0
2011,沖縄,red_snow_crab,0
2012,北海道,red_snow_crab,598
2012,青森,red_snow_crab,59
2012,岩手,red_snow_crab,0.25
2012,宮城,red_snow_crab,0.25
2012,秋田,red_snow_crab,149
2012,山形,red_snow_crab,57
2012,福島,red_snow_crab,0
2012,茨城,red_snow_crab,0.25
2012,千葉,red_snow_crab,0
2012,東京,red_snow_crab,0
2012,神奈川,red_snow_crab,0
2012,新潟,red_snow_crab,590
2012,富山,red_snow_crab,310
2012,石川,red_snow_crab,298
2012,福井,red_snow_crab,47
2012,静岡,red_snow_crab,0
2012,愛知,red_snow_crab,0
2012,三重,red_snow_crab,0
2012,京都,red_snow_crab,0
2012,大阪,red_snow_crab,0
2012,兵庫,red_snow_crab,735
2012,和歌山,red_snow_crab,0
2012,鳥取,red_snow_crab,692
2012,島根,red_snow_crab,1039
2012,岡山,red_snow_crab,0
2012,広島,red_snow_crab,0
2012,山口,red_snow_crab,0
2012,徳島,red_snow_crab,0
2012,香川,red_snow_crab,0
2012,愛媛,red_snow_crab,0
2012,高知,red_snow_crab,0
2012,福岡,red_snow_crab,0
2012,佐賀,red_snow_crab,0
2012,長崎,red_snow_crab,0
2012,熊本,red_snow_crab,0
2012,大分,red_snow_crab,0
2012,宮崎,red_snow_crab,0
2012,鹿児島,red_snow_crab,0
2012,沖縄,red_snow_crab,0
2013,北海道,red_snow_crab,507
2013,青森,red_snow_crab,54
2013,岩手,red_snow_crab,NA
2013,宮城,red_snow_crab,NA
2013,秋田,red_snow_crab,103
2013,山形,red_snow_crab,58
2013,福島,red_snow_crab,0
2013,茨城,red_snow_crab,0.25
2013,千葉,red_snow_crab,0
2013,東京,red_snow_crab,0
2013,神奈川,red_snow_crab,0
2013,新潟,red_snow_crab,562
2013,富山,red_snow_crab,288
2013,石川,red_snow_crab,281
2013,福井,red_snow_crab,56
2013,静岡,red_snow_crab,0
2013,愛知,red_snow_crab,0
2013,三重,red_snow_crab,0
2013,京都,red_snow_crab,0
2013,大阪,red_snow_crab,0
2013,兵庫,red_snow_crab,740
2013,和歌山,red_snow_crab,0
2013,鳥取,red_snow_crab,830
2013,島根,red_snow_crab,777
2013,岡山,red_snow_crab,0
2013,広島,red_snow_crab,0
2013,山口,red_snow_crab,0
2013,徳島,red_snow_crab,0
2013,香川,red_snow_crab,0
2013,愛媛,red_snow_crab,0
2013,高知,red_snow_crab,0
2013,福岡,red_snow_crab,0
2013,佐賀,red_snow_crab,0
2013,長崎,red_snow_crab,0
2013,熊本,red_snow_crab,0
2013,大分,red_snow_crab,0
2013,宮崎,red_snow_crab,0
2013,鹿児島,red_snow_crab,0
2013,沖縄,red_snow_crab,0
2014,北海道,red_snow_crab,446
2014,青森,red_snow_crab,56
2014,岩手,red_snow_crab,NA
2014,宮城,red_snow_crab,NA
2014,秋田,red_snow_crab,175
2014,山形,red_snow_crab,62
2014,福島,red_snow_crab,0.25
2014,茨城,red_snow_crab,0
2014,千葉,red_snow_crab,0
2014,東京,red_snow_crab,0
2014,神奈川,red_snow_crab,0
2014,新潟,red_snow_crab,514
2014,富山,red_snow_crab,321
2014,石川,red_snow_crab,270
2014,福井,red_snow_crab,36
2014,静岡,red_snow_crab,0
2014,愛知,red_snow_crab,0
2014,三重,red_snow_crab,0
2014,京都,red_snow_crab,0
2014,大阪,red_snow_crab,0
2014,兵庫,red_snow_crab,763
2014,和歌山,red_snow_crab,0
2014,鳥取,red_snow_crab,1091
2014,島根,red_snow_crab,757
2014,岡山,red_snow_crab,0
2014,広島,red_snow_crab,0
2014,山口,red_snow_crab,0
2014,徳島,red_snow_crab,0
2014,香川,red_snow_crab,0
2014,愛媛,red_snow_crab,0
2014,高知,red_snow_crab,0
2014,福岡,red_snow_crab,0
2014,佐賀,red_snow_crab,0
2014,長崎,red_snow_crab,0
2014,熊本,red_snow_crab,0
2014,大分,red_snow_crab,0
2014,宮崎,red_snow_crab,0
2014,鹿児島,red_snow_crab,0
2014,沖縄,red_snow_crab,0
2015,北海道,red_snow_crab,415
2015,青森,red_snow_crab,71
2015,岩手,red_snow_crab,0.25
2015,宮城,red_snow_crab,NA
2015,秋田,red_snow_crab,NA
2015,山形,red_snow_crab,63
2015,福島,red_snow_crab,0.25
2015,茨城,red_snow_crab,NA
2015,千葉,red_snow_crab,0.25
2015,東京,red_snow_crab,0
2015,神奈川,red_snow_crab,0
2015,新潟,red_snow_crab,656
2015,富山,red_snow_crab,356
2015,石川,red_snow_crab,292
2015,福井,red_snow_crab,66
2015,静岡,red_snow_crab,0
2015,愛知,red_snow_crab,0
2015,三重,red_snow_crab,0
2015,京都,red_snow_crab,0
2015,大阪,red_snow_crab,0
2015,兵庫,red_snow_crab,918
2015,和歌山,red_snow_crab,0
2015,鳥取,red_snow_crab,1241
2015,島根,red_snow_crab,894
2015,岡山,red_snow_crab,0
2015,広島,red_snow_crab,0
2015,山口,red_snow_crab,0
2015,徳島,red_snow_crab,0
2015,香川,red_snow_crab,0
2015,愛媛,red_snow_crab,0
2015,高知,red_snow_crab,0
2015,福岡,red_snow_crab,0
2015,佐賀,red_snow_crab,0
2015,長崎,red_snow_crab,0
2015,熊本,red_snow_crab,0
2015,大分,red_snow_crab,0
2015,宮崎,red_snow_crab,0
2015,鹿児島,red_snow_crab,0
2015,沖縄,red_snow_crab,0
2003,北海道,righteye_flounder,9836
2003,青森,righteye_flounder,1249
2003,岩手,righteye_flounder,519
2003,宮城,righteye_flounder,1689
2003,秋田,righteye_flounder,393
2003,山形,righteye_flounder,191
2003,福島,righteye_flounder,1559
2003,茨城,righteye_flounder,404
2003,千葉,righteye_flounder,385
2003,東京,righteye_flounder,161
2003,神奈川,righteye_flounder,105
2003,新潟,righteye_flounder,623
2003,富山,righteye_flounder,87
2003,石川,righteye_flounder,1312
2003,福井,righteye_flounder,774
2003,静岡,righteye_flounder,43
2003,愛知,righteye_flounder,445
2003,三重,righteye_flounder,250
2003,京都,righteye_flounder,182
2003,大阪,righteye_flounder,513
2003,兵庫,righteye_flounder,2458
2003,和歌山,righteye_flounder,102
2003,鳥取,righteye_flounder,1199
2003,島根,righteye_flounder,2284
2003,岡山,righteye_flounder,442
2003,広島,righteye_flounder,939
2003,山口,righteye_flounder,1497
2003,徳島,righteye_flounder,194
2003,香川,righteye_flounder,926
2003,愛媛,righteye_flounder,1311
2003,高知,righteye_flounder,10
2003,福岡,righteye_flounder,675
2003,佐賀,righteye_flounder,50
2003,長崎,righteye_flounder,565
2003,熊本,righteye_flounder,299
2003,大分,righteye_flounder,1061
